comments	contain_gender_bias	bias	hate
이새기 결국 한여잖아 나중에 미투짓 할게뻔하지	True	gender	hate
이새기일베일수있다. 신해철 바른소리하는거싫어했을거같다는생각이 든다. 말도안되는일이 벌어지는 세상	False	others	hate
이새끼는 정말 나이값 못해. 애비도 김지미하고 간통해서 깜방에 가더니, ㅉ	False	others	hate
이색히 얼굴봐라.옛날 동방신기 모습이 남아있냐?술.마약.여자에 찌든 전형적인 아재얼굴이지	False	others	hate
이서진 노인네들하고 놀면 늙어 바보야	False	others	hate
이서진은 방송 나올때마다 한지민 얘기하네 엠씨 리포터들이 물어보는 질문이 한지민 얘기말고 없냐 나피디랑 김대주작가가 이서진을 한지민 바라기라고 한 이후로 이산 재방송을 봐도 이서진 사심만 느껴짐	False	none	offensive
이서진이 한지민 넘 귀여워 하는것 같음.. 둘이 잘 됐으면..ㅋㅋ	False	none	none
이서진좀 그만나와라 에휴	False	none	offensive
이석훈이 김진호보다 노래 훨 잘하는듯	False	none	none
이선균 영화 미옥에서 발연기가 너무생생해.. 내돈..	False	none	offensive
이선빈이 아깝다...	False	none	none
이선정씨 공항장애앓았다는게 안타값네요.근데 요즘 언제부턴가 공항장애가 연예인병이 된것같음......너도나도 공항장애 앓는다하시니.........	False	others	offensive
이선정씨 팬은 아니지만 길에서 봤는데 티비보다훨씬 이쁘시드라구요 잘지내시길 응원드려요	False	none	none
이성경 왜케 까데냐? 이뿌기만 허구만... 특히 큰눈알 띙구렇게 뜰 때 졸귀... 여성여성하것도 이쁘고 넘나 이쁭거......... 전작 서현진이 보다 훨낫구만.....페미년들 그만 쳐까라...부러우면 니들이 문제	True	gender	hate
이성경님 캐스팅은 좀 아쉽습니다	False	none	none
이성미도 웃기네ᆢᆢ왜 이제서야 얘기해ᆢᆢ죽일놈만들어놓고 성깔있어보여 그래서 남여관계는 몰라 본인들만알뿐	True	gender	hate
이성우 너무 재미없다	False	none	none
이성우 이모들보는거 개짱남ㅡ왜 그집식구들까지 다 봐야하노ㅠ	False	none	none
이성우는 재미없어안보고 기안나와서 재밌게봄ㅋㅋ	False	none	none
이성욱 아까 사진 실렸는데 꼬랑내 날거같아보여	False	others	offensive
이성욱도 만만치않은 사람이라는걸 알고 깜짝놀란 1인ㅡ_ㅡ	False	none	none
이세은 너무 비호감이다 ㅠㅠ 다들 공감하실듯	False	none	none
이세창 화이팅!!!.....	False	none	none
이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..	False	none	none
이소라는 너무 좋은데ᆢᆢ진실이 딸 준희는 ᆢ진짜 싹수가 노란게그냥 이런기사 불필요한 듯ᆢ아무도움안됌ㅡㅡ	False	none	hate
이소연 다시 결혼할 수 있을까? 솔직히 누가 먹다 버린 거 내가 먹기 싫은 게 인간의 심리인데. ㄷㄷ	True	gender	hate
이수근 나오는 신서유기는 잘 챙겨보는 놈들이 여기선 꼭 깨어있는 사람인척ㅋㅋㅋ	False	none	offensive
이수근 안보고 싶다	False	none	none
이수근 언제까지 봐야되냐	False	none	offensive
이수근 흥해라~~~~	False	none	none
이순재님 배우자입장에서 많이 불쾌하시었을듯제3자가 봐도 불쾌한것이...	False	none	none
이쉐기덜 아주 나쁜놈들입니다.. 먹엇으면 지들만먹고 촬영해서 지들만보면 답니까?! 예!? 전국민의 남자들도 같이 보면 얼매나좋습니까?! 아주 이기적인놈들입니다! 처벌 확실히 부탁드립니다 판사님.	True	gender	hate
이승기 머리.... M자 탈모임?	False	none	offensive
이승기 텃세 작작좀	False	none	none
이승기는 예의도 없고 열심히도 안한다는 말인가	False	none	none
이승기는 이제 나영석 머릿속에 없는건가요	False	none	none
이승록 기자 변태같애 일반인 사진 비키니 사진 들고와서 뭐함.	False	none	hate
이승윤 매니저 다시 불러라. 케미가 좋은 두 사람의 관계를 굳이 왜 이 시점에 과거사를 들춰 망가뜨리는지 이해가 안간다. 잘나가면 배아픈것이 종특이냐	False	others	offensive
이승윤 왜이리 띄워주는지... 한번 나오면 됐지... 넘 자주 나오네	False	none	none
이승윤씨 매니저랑 잘되서 좋긴한데.. 솔직히 인상은 별루 호감형이 아님.. 실제 성격은 어떤지 몰겠는데 편견이 생기면 안되지만 울동네 패밀리닥터가 이승윤처럼 생김. 겁나 재수똥덩어리 ㅋㅋㅋ	False	others	offensive
이시언 팬미팅 빵 터지긴했음 ㅋ	False	none	none
이시언집은 또 그새 짐이 많아졌어뭘 저렇게 집안에 살림으로 채우는지...하는짓이 꼭 노인같애	False	others	offensive
이아줌마가 누구임??	True	gender	offensive
이야 빡대가리들 많네 ㅋㅋ 니들차 3번고장에 협의잘안되면 영업사원한테 홍천까지 고기사오라고 시켜되는거냐ㅋㅋ 대체 뭐가갑질이냐는 뇌사상태인 놈들은 뭐야	False	others	hate
이야 이것도 혹시 쥬비스광고냐?ㅋㅋㅋ 근데 광고쟁이들치고는 타율 좋은거 쌉인정	False	none	none
이야 이나라에 아니 이 네이버에 이리도 많은 도덕적으로 완벽한 성인군자들이 존재하다니 참 멋집니다요~~~~	False	none	none
이야~~~아니 도대체 공안밀실에서 무슨일이 있었길래 하루아침에 안하던짓을 하노+ㅁ+먼훗날 영화소재로써도 되겠네 ~'공안밀실스캔들'	False	none	hate
이엘리야 매력있음	False	none	none
이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ	False	none	none
이엘리야 진짜 미인. 김태희 급 미녀.	False	none	none
이엘리야 착한역해줘요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ겁나이쁜디ㅠㅠ참좋은시절?때 팬이였다구요ㅠㅠㅠ	False	none	none
이여자 돈갚았나모르겠네 3000만원	False	none	offensive
이여자 티비안나오니 좋다 혀가굵은건지 입천장에 쩍쩍달라붙는소리 겁나 듣기힘들었다 보고싶은드라마도 이여자나와서 못본것도 많았다 ㅠㅠ	False	none	offensive
이여자분 누군지모르겠는데 콧구멍이 돼지같냐	True	gender	hate
이여자야 치사 하구나 니가 조심해야지 얘 가질려구 한것도 아니고 둘다 즐기려다 생긴거 생긴대로 났다가는 고아원 자리없다 억울하연 질투하지 말고 보란듯 잘살지	True	gender	hate
이연희 이쁜거 배아픈 인간이 해줬구만~이연희 이쁘기만 한게아니라 착하기까지 하구나. 워낙 이뻐서 망가지는거 신경 안쓰나?ㅎㅎ	False	none	none
이열음의 대왕조개 먹어보고 싶다. 오해하지 마세요 이열음이 들고나온 대왕조개 말하는 거임!	True	gender	offensive
이열음이 싼 똥 제작진이 치우네. 이열음이 잘못하고 소속사가 피해자 코스프레해서 청원올린 거다. 이열음 자업자득이다. 싸가지 없어서 자기가 한 업보 돌아오는 중이다. 실체가 공개되길 바란다.	False	others	hate
이영자 스케일전액 기부도 모자라서 뿌라스까지날씬하고 이쁜것들아 쫌 배워라	False	others	offensive
이영자 전참시 안한다하지 않았나? 하여간 안봄. 밥블레스유 ❤️❤️	False	none	offensive
이영자, 박나래가 받을 대상 뺏으니까 기분 좋냐? 돼지 같이 처먹기만 하는 게 뭘 잘한다고... 빚이나 갚아라. ㅉㅉ	False	others	hate
이영자는 먹는거만 하지 왜 또 무리한 설정으로 가는 건지 안타깝다.	False	none	none
이영자는 쳐먹는 방송 말고는 할줄아는게 머임?	False	none	hate
이영자씨 광고출현료 전액기부!! 진짜 멋있고 정 넘치는 모습 감동입니다	False	none	none
이영자씨 죄는 없지만..더이상 이영자씨 먹방 보는 것은 너무 힘들거 같습니다. 너무 불편합니다. 하차하시기 바랍니다.	False	none	none
이예림양 응원합니다~만물트럭애청자였는데 인성이 아주 좋아보였어요. 악플은 신경쓰지 마세요. 정말 한줌도 안되는 인생루저들이 하는 짓입니다.	False	none	hate
이와중 벌벌떨고있는 타걸그룹 2개 : 위키미키, 구구단	False	none	offensive
이와중 타짜는 일본감 ㅋㅋ정신빠진 녀ㄴ	False	none	hate
이와중에 기자놈이 라임놀이하네... 연예인이 니 놀잇감이냐?? 가만히있어라 제발.	False	others	offensive
이완 결혼하지 않았어나? 돌싱?	False	none	none
이완이 누구야??, 듣보잡이네	False	none	offensive
이왕 이렇게 된거 유착관계 다 까발려라 어디까지 나올지 진짜 궁금하다...그럼 넌 인간승리다.	False	none	offensive
이왕이면 딸을 낳았으면좋았을테데 ~이쁜아들이랑 예쁘게사세요	True	gender	none
이용진 이름 알렸네..처음 들어보는데 검색까지 해봤다	False	none	none
이유가 있겠지. 작가가 너희들 말 들어가며 글 써야겠냐? 뭐 이런 시청자들이 있냐??	False	others	offensive
이유가무엇이든간에 어잿거나 저애가노력한결과라생각함넘마극성이든모든간에 몰해도안되는애가잇고 되는애가잇듯이...쟈도 본인노력도큰듯. 박수보냅니다 정우	False	none	none
이유를 정말 모르나? 아님 모른척하는 건가?니가 걸어온 연애사를 봐...욕 안쳐먹게 생겼나...	False	none	offensive
이유업는악플은업다 논란이많은연애인들이악플많은건당연하다	False	others	offensive
이윤성 하고 윤소이 섞어놓은듯이뻐요이쁜사랑하세요	False	none	none
이은희남편 사고치더니 개명했나?아직도그남편이랑사나?슬슬방송기어나올준비하는구나	False	none	offensive
이이경씨 눈좀 높히세요.ㅡㅡ	True	gender	offensive
이인간은 인생쫑났고 여자는돈벌었네	True	gender	offensive
이자식 게이라더니 어디 숨겨놓은 딸이있네	True	gender	hate
이자야 누가 관심사 하여간 기자놈아 누구도 이여자 관심없다	True	gender	offensive
이장우 늙고 못생김 저딴 아재가 주연이니깐 망하지	False	others	hate
이정도로 성희롱이냐?	True	gender	offensive
이정도면 드라마가 아니라 블럭 버스터급영화~~ 왠쥐 베본2가 나올지도.	False	none	none
이정부 내내 조용하다가 버닝썬터지니 마약사범줄줄이 터지네?	False	others	hate
이정재 50대~60대 할매로 보이는데, 김동준에 비교했을때 아버지뻘로 보여	False	others	offensive
이제 곧 만날텐데	False	none	none
이제 군대 피해의식에서 좀 벗어들 나시지요~	False	others	offensive
이제 군대나 가자	False	none	offensive
이제 그나이 먹었음 나한테 시집이나 오지	False	others	offensive
이제 그만ㅜㅜ 기사너무많이나요	False	none	none
이제 꿈에서 깨어나시고 현실로.. 기레기들도 기사 그만 애청자들도 관심 그만	False	none	offensive
이제 끝물인데 뭐ㅋㅋ이번주말까지라도 상영하면 다행임 130만명 정도 시마이 무슨묵은지도 아니고 3년 담가놨다가 승기전역하니깐 전역빨로 드리미냐? 호군지 아냐?	False	none	offensive
이제 나올 사람들이 없으니 죄다 고인물들만 나오는구나...이제 제발 그만하자...언제까지 해먹을런지..	False	others	offensive
이제 노래 못하시는건가요??	False	none	none
이제 당당히 보검이한테로 가면 되겠네	False	none	offensive
이제 둘이다. 셋째만 갖자	False	none	none
이제 또 조형물에 올라갔다고 어쩌고저쩌고 말 나오겠네	False	none	none
이제 뭘 볼까.남궁민의 재발견.어쩌나 심심해서.	False	none	none
이제 박유천그만 까라개인일이고 욕먹을 만큼 먹었디ㅡ	False	none	none
이제 별 감흥도 없는 애를 멀...	False	none	offensive
이제 성폭행 당한 여자한테 ‘그러게 평소에 조심좀 하지’ 라고 말해도 되는거네ㅋㅋㅋㅋㅋ	True	gender	hate
이제 송중기 드라마 영화 못보겠다~	False	none	none
이제 시집좀가자!!!	True	gender	none
이제 약빨떨어진거같은데 고만폐지하자 잘사는집애기들 돌봐주기도아니고 노잼이다	False	none	offensive
이제 연예인 아니다..그냥 개다	False	none	hate
이제 웃기기만 하면 된다~	False	none	none
이제 음악좀 듣자. 충분히 자숙했다.	False	none	none
이제 이상민 빚쟁이 캐릭터도 끝난거 아냐?이제 블쌍한척 그만해라 솔까 저시키가 빚쟁이들에게 좋은팁 알려줬지 탁재훈은 걍 여자나 꼬시면서 살고 김수미는 왜케 많이 나와 무슨 욕쟁이 할망구 컨셉이냐	False	none	hate
이제 책임만 질 수 있다면 자유롭게 사랑해도 되는 시대 아닌가? 홍상수 감독 자녀들도 다 성인으로 알고 있는데, 이 이혼을 막을 이유가 뭐가있지?	False	none	none
이제 편히 쉬세요 형님	False	none	none
이제 풍만이란 단어를 쓰셔도 좋을법싶네요.	False	none	offensive
이제 하나님 믿고 천국 가자	False	none	none
이제끝물이다 천만도 간당간당 할걸...	False	none	none
이제는 간~~다. 간~~~다 떠나는 이아픔. 왕따해서~~이미지추락한. ㅌ~~아라. 간~~~다. 간~~~다~~이젠. 홀로서기~~목매워 노래 부르네~~	False	others	hate
이제는 이렇게 퍼 오는거 신고해서 걸러내야한다. 그냥 기자들에게 저들의 일상은 돈벌이 일뿐 아무런 관련도 관심도 없다. 이건 쓰레기 기사!!!	False	none	offensive
이제백만 손익넘기기에는 힘들겠다	False	none	none
이제좀 그만 떠들어댔으면... 비호감되려고하네	False	none	none
이젠 뭐라해도 진심이 1도 읍다 달게 받기는..확인 안하면 질책도 안보고 못보니 니들은 떠들어라 난 다른 경로로 찝적이겠다 로 들린다 씨엔블루도 어차피 정용화 때문에 망했고 그냥 평생 면상 안봤으면	False	none	offensive
이젠 별놈이 다뜨내 ㅋㅋ	False	none	offensive
이젠 안보고 싶어요. 부탁드립니다.	False	none	none
이젠 여배우? 자유한국당 더럽다 적당히해라	False	others	hate
이젠 워너원한테 밀리는 느낌이 많지;;	False	none	none
이젠 자식팔이에서 매니저팔이 방송까지하네 ㅋㅋㅋㅋ	False	none	offensive
이젠 프랜차이즈 관리도 좀 하시구요... 홍콩반점 진짜 영~~~~	False	none	offensive
이조합은 어울려	False	none	none
이종석 아무리봐도 대가리가 맹구던데	False	none	hate
이종석 연기잘하고 존잘 열폭 한남 비율봐라 군대 기사에 발작함	True	gender	hate
이종석 중심으로 드라마가 흘러가야 재밌을듯. 이나영 나오는 부분은 이상하게 재미가 없네	False	none	none
이종석 한효주 나오는 드라마 이후로 드라마 안봤다. 2년전인가?? 좀 신선했었지. 근데 이런 개막장 드라마는 도대체 누가 보느냐면 변태들이 보는 것이다. 정상적인 사람들은 채널을 돌리게 된다.	False	others	hate
이종석만 멋있고 이나영 못 보겠음 아줌마같음	False	others	hate
이종석이 더 예쁘네... 왜 이렇게 이모조카같은 배우들로 로맨스를 찍는지	False	others	none
이종현씨 잘못없어요 고발하는것들 천벌 받을겁니다 악플 러들과 여론도 지옥갈 짓하는 악마들이구요 종현씨 편하게 못즐긴 청춘을 맘껏 누리고 절대스트레스 받지말고 더행복하게 사세요	False	others	offensive
이주승 세상에서 제일부럽다	False	none	none
이준 정소민 유명해요? 첨 보는데 연예기사 1위네	False	none	offensive
이준 휴가나와서 성욕 해소는 확실히 하겠네ㅋㅋ	True	gender	hate
이준기는 연기 넘 잘하고 이시언은 넘 웃기고 까메오 장난아님.드라마 너무 재밌는데 이지은 연기 좀만 더 잘하면 좋겠다	False	none	none
이준기인줄 몰랐..	False	none	none
이준이랑 연애중 아니였었나? 언제 헤어졌대?	False	none	none
이지아 고쳤던 뭐했던 이쁘건 진짜 이쁘다. 뭐랄까.. 좀 신비스러운 느낌이랄까?	False	others	none
이지은 발연기지만 얼굴 넘 예뻐.신봉선하고 똑같아	False	none	none
이지혜 같은 여자랑 결혼하고 싶다ㅠㅠ	False	none	none
이진 이쁘고 매력있다.	False	none	none
이진숙때 김종국 좋아하는거 엊그제 같네	False	none	none
이집은 부부가 둘다 너무 꾸밈없고 솔직해방송용으로 가식적으로 나오지 않아서 안티들에게 물고 뜯기고 있네	False	none	none
이쯤되니 불쌍하다	False	none	none
이쯤되면 3년이나 버틴 안재현이 대단하단 생각이 든다	False	none	none
이쯤되면 한서희 열사라고 불러야 하는거 아니노	False	none	offensive
이창섭 첨들어보는데 저게 아이돌 이름이냐?	False	none	offensive
이창훈,이병헌,유아인,비,현빈..그중에 송중기랑 결혼은 진짜 심하다. 솔직히 송중기랑 이혼하면 좋겠다	False	none	offensive
이채연 모생김 ...	False	none	offensive
이채연 진짜 의심된다 집도 잘살고...	False	none	none
이채은 정신차려 남자가 저리 돌진하는덴 이유가 있어 왜 저 나이 먹고 장가 못 갔나 생각 안 해 봤구나 그리고 오씨 ab형이던데,,,,혈액형 무시했다가 개피 본다	True	gender	hate
이커플 넘 조아~~~	False	none	none
이커플 애정합니다ㅎㅎ	False	none	none
이탈리아 축구얘기하지 말라고^^ 북한남한한테 발리고 독일만 이기면 축구인건 아냐?	False	none	offensive
이태리 피자중에 마리나라라는 피자가 있다 그거부터 봐라 저런 비주얼까진 아니지만 우리가 알고있는 모짜렐라 피자 치즈는 안올라간 심플한 피자있으니깐	False	none	none
이태임과 구분잘안됨	False	none	none
이프로를 왜하는지..뭘보여주고싶은지...그정도 카페로 도대체 일하는사람이 몇명인지..현실에선 상상하기 힘든일!!진짜로 삶의 터전인 사람에게 실례가 되지않은지...	False	none	offensive
이프로를 윤식당이나 스폐인하숙에 갇다대면안되지 감히‥출연진들 에릭빼고 전부 노노	False	none	none
이필모 비호감.투머치 . 느끼함.서수연씨가 아깝네여ㅠ	False	others	offensive
이필모 얼굴이 왠지 슬프 보인다. 서수연은 얼굴이 편해보인다. 결혼은 남자의 무덤인가? 두분 행복하세요~	False	others	offensive
이필모 좋겠다 서수연 같은 미모의 재원과 결혼하니...	False	none	none
이필모가 대단한게 아니라 니가 바보 같은 거다.	False	none	offensive
이하이 언제 월드스타되냐? 작고 못생긴 뚱보일뿐.월드스타는 될수없을듯..	False	others	hate
이해가 안간건 연예계에서 승리와 친한 사람이 한둘이 아닌데 왜 얘만 까이는지.. 그렇게 따지면 욕 목어야될 사람이 수백명은 되어야 하는거 아님??	False	none	offensive
이해가 안되는게 결혼하는데 왜 여자가 은퇴를해야되지? 할거면 같이하던가, 꼰대냐? 결혼하면 집에서 살림만해라 이거냐? 왜 여자를 바보로 만들려고하지?	False	none	offensive
이해되는데 사고나면. 선수생활. 끝이야	False	none	offensive
이해를 못하겟네 ~이제와 누구로 인해 어쩌니 저쩌니 하는건지...고소하기전 본인스스로 자아를 찾아봐라 뭘 바라는거야!!!	False	none	offensive
이혁 옹하는분들 대단하네 ㅋㅋㅋㅋㅋㅋㅋ	False	none	offensive
이현이 보고 짜증나는거 박가원 보고 풀었는데 왜들그래	False	none	none
이형노래 엄청 좋아했음 ㆍㆍ 인기도최고였고 ㆍ 거의다 자작곡 이라 더 좋았음	False	none	none
이혜성이 훨씬 아까움 엄청 어려보이는데	False	others	none
이혜원이 진짜 이쁘구나..리원이도 성장기라그렇지 크면 이쁜얼굴임. 요새 안정환씨 가족 너무이뻐보임 행복하세요♡	False	none	none
이혜정씨 정신차리셔 난 니가 호스트바 다니면서 난리친거 본 사람이야 니가 그 몸매로 그 난리치면서 누구한테 그 러는거여?	True	gender	hate
이혼 두번. 이ㄴ도 팔자가 세다	True	gender	offensive
이혼녀 오정연이랑 강타는 안어울림. 오정연이 너무 높은곳을 봤네...	True	gender	hate
이혼안하고 주말부부해도 될텐데	False	none	none
이혼을 하더라도 결혼은 한번 해보는게 좋은거같다	False	none	offensive
이혼을 하더라도 박한별 직업은 연예인이고 먹고살아야하는데 방송에도 나오지말라하는건 너무한일아닌가요. 본인들 인생아니라고..	False	none	none
이혼이 다가오나? 왜갑자기 화면에 들이대지 .뻔뻔한여자가ᆢᆢ 이상민 개고생 시켜놓구	True	gender	offensive
이혼즈음해서 둘 다 엄청 예뻐졌던데? 송중기는 아스달에서 여배우 포함 제일 예뽀 송혜교 최근cf는 보다가 리모컨 떨줌. 와 그냥 여신	False	none	none
이혼해라 혜정이도 함소원처럼 애먼 남자 잡을거다 지 애미 닮아서 함소원도 지 애미랑 똑같드만 ㅉㅉ	True	gender	hate
이혼해서 전부인이 키우는 지딸도 팔아먹은 인간인데 딸이라고 안속였을까 분명 신도들한테 믿음 사기위해 예은도 속이고 설명회 참석 시킨거겟지 예은은 다른이유로 알고 간거고	False	others	offensive
이홍기도 징역살아야 된다. 너무나 많이 사랑한 죄	False	none	offensive
이효리 시다바리-아이유,..,아이유 시다바리-유인나 ㅋㅋ	False	none	offensive
이효리 옥주현 이진 성유리 캬 .... 핑클을 다시 티비로 보다니 너무 기대 ㅠㅠㅠㅠㅠㅠㅠ	False	none	none
이효리 하면 제일 먼저 생각 나는게 유고걸이지 그 못 생긴 만두속 같이 생긴 놈이랑은 어울리지 마라 효리야 누구냐구? 상순이? 아니아니 김제동 말야	False	none	hate
이효리는 흥해라	False	none	none
이효리씨 방송에서 술 맥주 소주 등등암만 가벼운 음주라도 삼가해주세요좀 보기안좋네요 ~ 가끔 가볍게마시는거라도방송이니까 안봤으면하네요	False	none	none
이효리얼굴은 코가 다함. 진짜 저 코 아니었음 평범	False	none	offensive
이휘재 드디어 나갔냐? 이휘재 꼴 보기 싫어서 안봤는데 다시 봐야겠네~	False	none	hate
이휘재 오빠한테 사과하세요. 휘재오빠 욕먹은 생각하면 아휴 열받아.	False	none	none
이휘재 젊었을때랑 똑같네	False	none	none
이휘재씨 제발좀... 돈 앞에 이미지 버리지마세요..	False	others	offensive
인간......은 안변한다. 왕진진 봐라.....사람 안되는거;;;	False	none	none
인기 1도 없이 SM빨로 여기저기 틀면 나오는 극혐주니어 때문에 사람들이 티비를 안보고 유튜브만 보는 듯	False	others	hate
인기 많은 사람들은 안하는 게 답이지	False	none	none
인기가 없는 연예인분들 ㅎ	False	none	offensive
인기가없으니까 불화도 없겠지ㅋㅋ	False	others	offensive
인기없는애들 방송에서 연기로 진도빼서 인지도 급상승중	False	others	hate
인맥자랑, 보여주기식 그이상 그이하도 아니다	False	none	offensive
인물은 참 없다	False	others	none
인버마아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 보고싶었어 ㅠㅠㅠㅠㅠ	False	none	none
인상이 좀... 예쁘기론 연옌 탑텐급인데 인상이 좀 싸하지 편견이라하겠지만 살아보니 사람은 생긴데로 산다고 느끼고있어서... 인상 무시못하지... 웬만해선 성격 맞추기힘들거야	False	others	offensive
인생술집좀 나오지마라. 말도 못하는 띨한 애를 왜 쓰냐	False	none	hate
인생은 저렇게 살아야 살맛이 날텐데. 능력 좋고 얼굴 이쁘고.	False	none	none
인생은 홍상수 처럼	False	none	offensive
인생잘살아와서 옆에도 좋은사람들이많은듯...잘 이겨내길바랄께요삼가고인의명복을빕니다...	False	none	none
인성도 좋고 윤종신도 가족들도 호감ㅎㅎ 그래서 질투하는 사람들 많은데 그시간에 본인들 ㅎㅌㅊ 인생이나 끌어올리시길	False	none	none
인스타 안하는 여자 만나고 싶다	True	gender	offensive
인스타에 저런몸매 널렸다 너무 많아서 이제 별 감흥이 없어질정도	True	gender	offensive
인정하세요.김흥국 나빴음	False	none	offensive
인제는 엄마는 빠져도 될나이 아닌가? 성인남녀사이에 왜 엄마가 끼여? 요즘 뭐 이혼이 대수라고 남은 인생 안맞는 사람끼리 평생 살아갈수는 없지않나? ㅎ 참 답답하네	False	others	offensive
인터넷 댓글에 누군지알고 뭔 해명을 하라는거야. 방송에 웃으면서 나오는게 화가 나는게 아니라 인기가 오를게 피가 솟는다니 뭔 열등감 터지는 개소리ㅡㅡ	False	none	hate
인턴으로 나오는 사원 존잘 ~~	False	none	none
일단 보고나 까세요들;; 왜케 못까서 안달이지ㅋㅋ 피해의식 덩어리들인가	False	others	offensive
일단 시장 밀어 버린건 속이다 시원하다 그지 새기들 보상금 한푼이라도 더 쳐 받으려고 쌩 자랄 하는거 꼴배기 싫었는디 ㅋㅋㅋㅋㅋ	False	others	hate
일단 정소영부터 누군지 모르겠음	False	none	none
일반인 기준으로 보면 직업잃고 2억주고 2년깜방 생활하러 간거니 작은 처벌이 아닌것 같은데??	False	none	none
일반인 아니고 비연예인이라고요, 이 기자야!!	False	none	none
일반인도 기사내줌??	False	others	offensive
일반인들 중에도 학생 시절 학폭 한 사람 있을텐데 유독 연예인만 이슈화 되는 게 참 신기하긴 하네...	False	others	offensive
일반인들은 2.3억 집값대출도 갚기 힘든데 연예인은 몇십억도 잘값어 역시 연예인 걱정은 하는게 아니지 암~~	False	others	none
일반인이 아까운건 첨이네	False	others	offensive
일반인이 연예인 사칭하는 거 보기 안 좋은 듯...자기 발로 연예인 하기 싫다고 뛰쳐나갔으면예능 하차하는 게 맞지전 연예인이라고 전관예우인가빨리 아들 데리고 나가세요	False	none	none
일반인이였음 성공한 사업가일텐데... 연예인이 너무크게 사업벌리다 이꼴났네 ㅋㅋㅋㅋ니죄는 헬조선에서 태어난거다 ㅋㅋㅋ	False	others	hate
일방적으로남자혼자 결단내린듯유리는 늙더리남자안좋아함결혼일주일안에 이혼한다 이혼안하면내목숨걸고 죽는다	True	gender	hate
일방폭행이아니라 쌍방인데 기사를 이렇게쓰네ㅋㅋ	False	none	none
일베& 슈가대디논란 해명해	False	none	none
일베놈들 부들거리노 ㅋㅋㅋㅋㅋㅋㅋㅋ	False	others	hate
일베들 김미화 까내리는거 보소...그럴수록 김미화님 화이팅~	False	others	none
일베르토 뭔데	False	none	offensive
일베쓰레기. 지금 정상화 되어가는 과정과 선한 사람들이 맘에 안들고 싫으면 그냥 이민가라. 관종짓도 이쁘게 해야지 원. 징그러운 새퀴들.	False	none	hate
일본 NO	False	others	offensive
일본 사람입장에선 자기나라를 버린거네요.	False	none	none
일본 싫어하면서 일본AV는 ㅈㄴ 좋아하지? 역시 미개한 한국남자들	True	gender	hate
일본 원숭이는 너네 나라로 가세요!	False	others	hate
일본 축구 져라	False	none	none
일본사람들 너무 좋아 친절하고국민성도 한국보다 훨씬좋고괜히 선진국이 아님	False	none	none
일본에서 AV배우로 데뷔하면 대박날거 같아요ㅎㅎ 가수데뷔는 그닥..	True	gender	hate
일본에서 그냥 살아라국적 옮겨라	False	others	hate
일본영주권있는데 다 포기하고 어제 회사 관두고 오늘 한국왔습니다 저잘했죠? 칭찬해주세요 애국자새끼들님들아??ㅋㅋㅋㅋ	False	others	hate
일본욱일기는 전범기가 아니라고.. 좀 열등감에서 벗어나서 상식적으로 판단하자 좀	False	others	hate
일본인인데 한국와서 돈 벌어서 결혼도 하고 돈도 벌고	False	others	offensive
일본인인줄 알고 진짜 따로 찾아볼 정도였네요 연기 매우 인상깊었어요!	False	none	none
일부러 엉망인 곳 찾아서 섭외 하는구만	False	others	offensive
일부러 저렇게 찍었네 하기야 몸매말고는 내세울께 없으니	False	none	offensive
일부러 접근하는 사람들 많다일반인도 많이 당하지	False	none	none
일부러대화그쪾으로유도한다음에 지워달라해도안지워주고 친구 개못됬네시털년	False	none	hate
일뽕은 아닌듯 프듀 시즌1,2도 현장이랑 방송이랑 호응도 너무 갈려서 논란 많았음	False	none	none
일생을 걸만한 녀자들이었길 진심으로 바랍니다~~	True	gender	none
일어나서 계단내려올때 업힐때...ㅠㅠㅠ달달해	False	none	none
일장기를 하던 하트를 하건 뭐그리 관심들이 많을까?? 본인인생 앞가림도 어려운데 남인생에 배놔라 감놔라..	False	none	offensive
일진같이 안생겼는데 그리고 뭐 맞을만한 찐따같은것들 말만 듣고 가해자니 뭐니 그건 너무 오바지 않음? 학창시절 빵셔틀 찌질이들 동질감으로 광희 매니저 폄훼하네	False	others	hate
일화 누님이 얼마나 이쁘신데	False	none	none
임마도 이병헌과 인가보네,정력을 주체 못하는 정력왕!	True	gender	hate
임산부라는데 이그 아무리 인기인 이지만 임산부가 옷이 뭐래 ㅈㄷㅁ	False	others	offensive
임산부에 헐 대구라니 ㄷㄷㄷㄷㄷㄷ 집에 만 박혀있어요 누나 ㅜㅜㅜ	False	none	none
임성한이 은퇴하고 난 뒤 막장계 탑오브 탑은 김순옥... 뒤를 이어 문은아가 위협 중 근데 재미는 김순옥을 따라올 자가 없음	False	none	offensive
임세령이 복찬거지!!내가 여자면 난 이재용이랑 살텐데...	True	gender	offensive
임신 하든말든 서민들 잘사는게중요	False	none	offensive
임신만 안하면 속도위반이 아닌건가? 아니면 속도위반은 했지만 단속은 피했다는 것인가? 말도 생각하면서 조심했으면	True	gender	none
임신먼저한게 자랑? 더러운짓이지	False	others	hate
